id,merchant_id,merchant_name,merchant_ciiu,amount_in_cents,created_date,payment_method_type,status
1006212,1040,Comercio_1040,G4741,99715,2025-05-20 09:05:59,NEQUI,DECLINED
1006213,1032,Comercio_1032,G4791,110068,2025-03-27 16:49:57,,DECLINED
1006214,1002,Comercio_1002,G4711,9044,2025-06-24 16:08:52,NEQUI,APPROVED
1006215,1036,Comercio_1036,H4922,30494,2025-05-11 22:54:06,CASH,APPROVED
1006216,1009,Comercio_1009,I5610,70243,2025-04-29 21:34:04,NEQUI,APPROVED
1006217,1003,Comercio_1003,G4711,83211,2025-07-05 09:42:59,CARD,APPROVED
1006218,1010,Comercio_1010,G4751,115855,2025-05-16 04:06:48,NEQUI,APPROVED
1006219,1016,Comercio_1016,G4773,81325,2025-03-24 12:39:33,BANCOLOMBIA,APPROVED
1006220,1011,Comercio_1011,G4751,290025,2025-07-01 08:49:06,BANCOLOMBIA,APPROVED
1006221,1033,Comercio_1033,G4791,102647,2025-05-22 06:00:22,NEQUI,APPROVED
1006222,1025,Comercio_1025,S9602,32838,2025-03-27 15:19:11,BANCOLOMBIA,APPROVED
1006223,1038,Comercio_1038,H4922,29363,2025-03-09 11:53:15,BANCOLOMBIA,DECLINED
1006224,1036,Comercio_1036,H4922,22705,2025-05-31 05:14:41,CARD,APPROVED
1006225,1040,Comercio_1040,G4741,68242,2025-04-06 01:23:41,PSE,APPROVED
1006226,1001,Comercio_1001,G4711,47265,2025-06-19 20:46:41,PSE,APPROVED
1006227,1046,Comercio_1046,G4761,20770,2025-07-11 07:21:20,CASH,APPROVED
1006228,1046,Comercio_1046,G4761,25032,2025-02-26 07:40:59,PSE,APPROVED
1006229,1042,Comercio_1042,G4741,55691,2025-05-30 21:51:09,PSE,APPROVED
1006230,1018,Comercio_1018,G4773,39505,2025-07-10 20:03:13,CASH,APPROVED
1006231,1005,Comercio_1005,I5610,112485,2025-02-27 07:25:22,PSE,APPROVED
1006232,1013,Comercio_1013,G4751,177731,2025-04-29 17:06:58,BANCOLOMBIA,APPROVED
1006233,1028,Comercio_1028,S9602,23662,2025-08-10 06:55:26,CASH,APPROVED
1006234,1038,Comercio_1038,H4922,38031,2025-08-04 10:06:08,BANCOLOMBIA,APPROVED
1006235,1030,Comercio_1030,G4791,195357,2025-07-24 13:56:41,CASH,APPROVED
1006236,1030,Comercio_1030,G4791,245801,2025-03-15 22:10:56,BANCOLOMBIA,APPROVED
1006237,1010,Comercio_1010,G4751,253491,2025-07-28 02:01:17,NEQUI,APPROVED
1006238,1014,Comercio_1014,G4751,365905,2025-08-09 17:04:34,NEQUI,APPROVED
1006239,1026,Comercio_1026,S9602,25624,2025-04-13 21:39:41,CARD,REFUNDED
1006240,1038,Comercio_1038,H4922,54635,2025-08-02 08:31:37,CASH,APPROVED
1006241,1009,Comercio_1009,I5610,59938,2025-04-25 10:35:35,NEQUI,APPROVED
1006242,1037,Comercio_1037,H4922,23039,2025-06-03 11:57:30,NEQUI,APPROVED
1006243,1049,Comercio_1049,G4761,28706,2025-02-21 12:29:58,BANCOLOMBIA,DECLINED
1006244,1011,Comercio_1011,G4751,187292,2025-04-30 12:24:30,CARD,APPROVED
1006245,1039,Comercio_1039,H4922,32951,2025-03-14 03:36:43,CASH,APPROVED
1006246,1042,Comercio_1042,G4741,82877,2025-03-04 23:54:15,CARD,APPROVED
1006247,1032,Comercio_1032,G4791,55394,2025-05-04 17:18:00,PSE,APPROVED
1006248,1016,Comercio_1016,G4773,43240,2025-02-18 04:33:38,NEQUI,APPROVED
1006249,1010,Comercio_1010,G4751,117444,2025-07-02 16:32:26,NEQUI,APPROVED
1006250,1046,Comercio_1046,G4761,23628,2025-04-14 00:51:52,NEQUI,DECLINED
1006251,1043,Comercio_1043,G4741,133989,2025-04-01 14:10:14,BANCOLOMBIA,APPROVED
1006252,1021,Comercio_1021,R9311,34715,2025-05-23 01:28:19,CARD,APPROVED
1006253,1029,Comercio_1029,S9602,74533,2025-07-04 18:36:07,PSE,APPROVED
1006254,1038,Comercio_1038,H4922,17299,2025-04-18 06:02:31,BANCOLOMBIA,APPROVED
1006255,1037,Comercio_1037,H4922,17484,2025-07-26 07:52:02,PSE,APPROVED
1006256,1004,Comercio_1004,G4711,42679,2025-05-22 13:44:23,NEQUI,APPROVED
1006257,1014,Comercio_1014,G4751,175602,2025-04-22 08:57:10,NEQUI,APPROVED
1006258,1024,Comercio_1024,R9311,65857,2025-05-21 19:16:21,BANCOLOMBIA,APPROVED
1006259,1024,Comercio_1024,R9311,150763,2025-03-22 04:00:09,PSE,APPROVED
1006260,1008,Comercio_1008,I5610,88288,2025-07-06 11:00:19,CARD,APPROVED
1006261,1006,Comercio_1006,I5610,95872,2025-05-26 10:06:36,NEQUI,APPROVED
1006262,1001,Comercio_1001,G4711,29099,2025-04-05 17:56:00,CARD,APPROVED
1006263,1012,Comercio_1012,G4751,220672,2025-04-06 06:19:21,PSE,APPROVED
1006264,1033,Comercio_1033,G4791,111202,2025-08-12 19:55:13,NEQUI,APPROVED
1006265,1032,Comercio_1032,G4791,67370,2025-05-02 21:59:45,BANCOLOMBIA,APPROVED
1006266,1043,Comercio_1043,G4741,105713,2025-02-16 01:16:30,BANCOLOMBIA,APPROVED
1006267,1026,Comercio_1026,S9602,63242,2025-05-16 22:17:27,CASH,DECLINED
1006268,1009,Comercio_1009,I5610,39993,2025-02-15 12:13:52,NEQUI,APPROVED
1006269,1038,Comercio_1038,H4922,25129,2025-03-20 20:21:36,PSE,APPROVED
1006270,1006,Comercio_1006,I5610,39754,2025-02-27 20:51:43,NEQUI,APPROVED
1006271,1011,Comercio_1011,G4751,114553,2025-03-30 09:59:21,CASH,APPROVED
1006272,1030,Comercio_1030,G4791,100288,2025-05-31 15:04:32,CARD,APPROVED
1006273,1039,Comercio_1039,H4922,15175,2025-04-16 19:12:45,CARD,APPROVED
1006274,1038,Comercio_1038,H4922,21528,2025-08-13 21:44:35,BANCOLOMBIA,APPROVED
1006275,1002,Comercio_1002,G4711,43118,2025-04-24 12:26:17,CARD,APPROVED
1006276,1034,Comercio_1034,G4791,264737,2025-07-24 22:34:30,BANCOLOMBIA,APPROVED
1006277,1032,Comercio_1032,G4791,131278,2025-05-15 22:49:19,BANCOLOMBIA,APPROVED
1006278,1048,Comercio_1048,G4761,24456,2025-02-23 02:30:17,PSE,APPROVED
1006279,1007,Comercio_1007,I5610,43805,2025-06-12 09:21:07,CASH,APPROVED
1006280,1005,Comercio_1005,I5610,61667,2025-05-27 18:57:23,,REFUNDED
1006281,1030,Comercio_1030,G4791,118779,2025-06-15 04:36:51,PSE,APPROVED
1006282,1042,Comercio_1042,G4741,64371,2025-07-13 13:39:47,PSE,APPROVED
1006283,1008,Comercio_1008,I5610,18073,2025-02-22 13:18:34,CARD,APPROVED
1006284,1038,Comercio_1038,H4922,20087,2025-06-07 07:27:37,CASH,DECLINED
1006285,1034,Comercio_1034,G4791,139025,2025-05-05 16:53:30,CARD,APPROVED
1006286,1000,Comercio_1000,G4711,126970,2025-05-12 13:23:20,CASH,APPROVED
1006287,1049,Comercio_1049,G4761,37182,2025-05-19 20:27:20,BANCOLOMBIA,APPROVED
1006288,1043,Comercio_1043,G4741,258176,2025-04-13 09:53:46,NEQUI,APPROVED
1006289,1041,Comercio_1041,G4741,83633,2025-05-16 15:27:59,NEQUI,APPROVED
1006290,1027,Comercio_1027,S9602,22717,2025-05-04 03:25:44,BANCOLOMBIA,APPROVED
1006291,1033,Comercio_1033,G4791,237054,2025-02-25 07:56:38,NEQUI,APPROVED
1006292,1026,Comercio_1026,S9602,42659,2025-04-16 18:01:27,NEQUI,APPROVED
1006293,1023,Comercio_1023,R9311,230393,2025-03-21 21:23:47,,APPROVED
1006294,1002,Comercio_1002,G4711,27128,2025-03-10 12:46:20,BANCOLOMBIA,DECLINED
1006295,1044,Comercio_1044,G4741,121953,2025-07-04 07:51:34,CARD,APPROVED
1006296,1033,Comercio_1033,G4791,140238,2025-06-03 08:54:43,NEQUI,APPROVED
1006297,1027,Comercio_1027,S9602,36997,2025-06-15 12:50:39,BANCOLOMBIA,APPROVED
1006298,1014,Comercio_1014,G4751,178831,2025-04-12 07:30:08,NEQUI,DECLINED
1006299,1030,Comercio_1030,G4791,84387,2025-08-03 15:11:59,CARD,APPROVED
1006300,1049,Comercio_1049,G4761,23357,2025-04-02 19:13:23,BANCOLOMBIA,APPROVED
1006301,1024,Comercio_1024,R9311,66046,2025-07-28 22:47:07,PSE,DECLINED
1006302,1022,Comercio_1022,R9311,86834,2025-07-01 16:49:47,CARD,APPROVED
1006303,1037,Comercio_1037,H4922,55830,2025-04-03 13:02:15,PSE,APPROVED
1006304,1047,Comercio_1047,G4761,25428,2025-07-23 16:22:41,NEQUI,DECLINED
1006305,1048,Comercio_1048,G4761,23445,2025-04-29 23:48:05,CARD,APPROVED
1006306,1044,Comercio_1044,G4741,57143,2025-05-12 05:28:39,CARD,APPROVED
1006307,1036,Comercio_1036,H4922,11705,2025-05-14 15:07:16,CARD,APPROVED
1006308,1006,Comercio_1006,I5610,39690,2025-08-05 02:27:10,NEQUI,APPROVED
1006309,1027,Comercio_1027,S9602,29271,2025-04-19 15:42:46,CARD,APPROVED
1006310,1008,Comercio_1008,I5610,156505,2025-07-26 19:41:49,CASH,APPROVED
1006311,1016,Comercio_1016,G4773,70116,2025-08-10 12:31:04,BANCOLOMBIA,APPROVED
1006312,1030,Comercio_1030,G4791,77173,2025-05-02 21:58:51,CARD,APPROVED
1006313,1049,Comercio_1049,G4761,37529,2025-05-13 15:30:57,BANCOLOMBIA,APPROVED
1006314,1014,Comercio_1014,G4751,574155,2025-08-01 16:20:00,NEQUI,DECLINED
1006315,1005,Comercio_1005,I5610,160125,2025-07-15 02:43:48,CASH,APPROVED
1006316,1018,Comercio_1018,G4773,51209,2025-06-08 10:46:56,CASH,APPROVED
1006317,1038,Comercio_1038,H4922,11191,2025-03-09 17:33:06,BANCOLOMBIA,APPROVED
1006318,1034,Comercio_1034,G4791,159795,2025-03-19 06:45:53,,APPROVED
1006319,1026,Comercio_1026,S9602,68944,2025-06-05 02:16:19,NEQUI,APPROVED
1006320,1016,Comercio_1016,G4773,21922,2025-04-13 08:20:20,NEQUI,DECLINED
1006321,1012,Comercio_1012,G4751,218520,2025-07-24 08:13:35,,APPROVED
1006322,1000,Comercio_1000,G4711,38512,2025-05-28 05:51:52,CARD,APPROVED
1006323,1045,Comercio_1045,G4761,52753,2025-06-17 04:10:15,BANCOLOMBIA,DECLINED
1006324,1047,Comercio_1047,G4761,31806,2025-06-09 01:45:04,NEQUI,APPROVED
1006325,1000,Comercio_1000,G4711,16692,2025-04-14 05:00:39,CASH,APPROVED
1006326,1036,Comercio_1036,H4922,23553,2025-07-11 21:04:00,PSE,APPROVED
1006327,1033,Comercio_1033,G4791,98938,2025-05-04 00:48:19,NEQUI,APPROVED
1006328,1007,Comercio_1007,I5610,32142,2025-06-28 09:29:25,CASH,APPROVED
1006329,1033,Comercio_1033,G4791,145691,2025-03-01 01:04:21,NEQUI,REFUNDED
1006330,1000,Comercio_1000,G4711,37337,2025-07-13 01:39:36,CASH,APPROVED
1006331,1024,Comercio_1024,R9311,47821,2025-05-25 00:48:43,CASH,APPROVED
1006332,1041,Comercio_1041,G4741,107759,2025-05-15 10:54:34,,DECLINED
1006333,1013,Comercio_1013,G4751,105150,2025-03-05 09:08:16,CARD,APPROVED
1006334,1044,Comercio_1044,G4741,84652,2025-07-27 07:18:07,CARD,APPROVED
1006335,1020,Comercio_1020,R9311,87969,2025-08-08 03:57:04,NEQUI,APPROVED
1006336,1026,Comercio_1026,S9602,149139,2025-06-11 02:39:52,CARD,APPROVED
1006337,1023,Comercio_1023,R9311,35697,2025-06-20 05:46:49,CASH,APPROVED
1006338,1006,Comercio_1006,I5610,22527,2025-02-17 02:13:06,CASH,APPROVED
1006339,1009,Comercio_1009,I5610,52841,2025-02-25 07:23:35,NEQUI,APPROVED
1006340,1027,Comercio_1027,S9602,19740,2025-03-19 00:12:06,BANCOLOMBIA,APPROVED
1006341,1041,Comercio_1041,G4741,38860,2025-04-04 05:29:23,PSE,DECLINED
1006342,1037,Comercio_1037,H4922,9050,2025-06-24 11:11:12,PSE,APPROVED
1006343,1016,Comercio_1016,G4773,49191,2025-04-18 05:05:02,PSE,APPROVED
1006344,1016,Comercio_1016,G4773,38589,2025-05-28 05:17:11,BANCOLOMBIA,DECLINED
1006345,1034,Comercio_1034,G4791,70231,2025-05-01 21:45:31,CASH,APPROVED
1006346,1027,Comercio_1027,S9602,42707,2025-05-26 14:41:36,BANCOLOMBIA,APPROVED
1006347,1036,Comercio_1036,H4922,22202,2025-03-25 01:44:11,CASH,APPROVED
1006348,1023,Comercio_1023,R9311,80332,2025-06-20 04:27:59,PSE,APPROVED
1006349,1039,Comercio_1039,H4922,24260,2025-04-21 17:49:51,,APPROVED
1006350,1017,Comercio_1017,G4773,14584,2025-05-10 08:22:24,PSE,APPROVED
1006351,1043,Comercio_1043,G4741,70268,2025-08-12 12:20:52,PSE,APPROVED
1006352,1025,Comercio_1025,S9602,22116,2025-03-24 10:58:34,BANCOLOMBIA,APPROVED
1006353,1048,Comercio_1048,G4761,34169,2025-07-28 02:49:53,PSE,APPROVED
1006354,1013,Comercio_1013,G4751,406410,2025-06-25 05:49:44,,APPROVED
1006355,1026,Comercio_1026,S9602,44065,2025-06-24 12:05:59,CARD,APPROVED
1006356,1035,Comercio_1035,H4922,35223,2025-08-08 04:27:28,BANCOLOMBIA,APPROVED
1006357,1035,Comercio_1035,H4922,32642,2025-06-10 07:52:32,BANCOLOMBIA,APPROVED
1006358,1030,Comercio_1030,G4791,55454,2025-08-06 04:02:56,PSE,APPROVED
1006359,1011,Comercio_1011,G4751,192795,2025-07-29 11:28:21,PSE,APPROVED
1006360,1023,Comercio_1023,R9311,55347,2025-04-21 19:38:26,CASH,APPROVED
1006361,1035,Comercio_1035,H4922,40840,2025-07-12 05:33:43,CARD,DECLINED
1006362,1035,Comercio_1035,H4922,71495,2025-07-06 22:07:57,PSE,APPROVED
1006363,1030,Comercio_1030,G4791,116470,2025-05-02 19:51:54,CASH,APPROVED
1006364,1016,Comercio_1016,G4773,68576,2025-05-05 04:44:54,PSE,APPROVED
1006365,1019,Comercio_1019,G4773,22928,2025-06-23 03:03:56,CASH,APPROVED
1006366,1036,Comercio_1036,H4922,29700,2025-02-15 13:17:42,CASH,APPROVED
1006367,1022,Comercio_1022,R9311,106556,2025-07-31 00:46:42,CASH,APPROVED
1006368,1049,Comercio_1049,G4761,18926,2025-06-28 02:59:13,BANCOLOMBIA,APPROVED
1006369,1045,Comercio_1045,G4761,21200,2025-04-07 04:17:09,BANCOLOMBIA,DECLINED
1006370,1025,Comercio_1025,S9602,58804,2025-07-09 07:01:02,PSE,APPROVED
1006371,1047,Comercio_1047,G4761,26868,2025-04-24 05:49:55,CARD,REFUNDED
1006372,1008,Comercio_1008,I5610,24688,2025-07-14 13:43:45,,APPROVED
1006373,1042,Comercio_1042,G4741,104311,2025-06-19 11:56:57,CARD,DECLINED
1006374,1007,Comercio_1007,I5610,37965,2025-03-28 23:37:11,BANCOLOMBIA,APPROVED
1006375,1047,Comercio_1047,G4761,71525,2025-05-16 20:10:55,PSE,DECLINED
1006376,1014,Comercio_1014,G4751,344473,2025-05-14 09:23:28,NEQUI,APPROVED
1006377,1028,Comercio_1028,S9602,69724,2025-07-28 19:08:42,PSE,APPROVED
1006378,1044,Comercio_1044,G4741,70667,2025-05-09 15:11:03,CARD,DECLINED
1006379,1010,Comercio_1010,G4751,159181,2025-04-15 11:49:04,NEQUI,APPROVED
1006380,1006,Comercio_1006,I5610,37655,2025-05-06 06:43:19,NEQUI,APPROVED
1006381,1013,Comercio_1013,G4751,525435,2025-04-11 21:03:42,CARD,DECLINED
1006382,1032,Comercio_1032,G4791,137721,2025-07-26 05:31:55,PSE,APPROVED
1006383,1025,Comercio_1025,S9602,56243,2025-07-08 19:57:34,BANCOLOMBIA,APPROVED
1006384,1021,Comercio_1021,R9311,99575,2025-03-21 11:29:04,CARD,APPROVED
1006385,1035,Comercio_1035,H4922,20362,2025-05-06 14:47:56,BANCOLOMBIA,DECLINED
1006386,1039,Comercio_1039,H4922,30336,2025-03-16 15:51:51,CARD,APPROVED
1006387,1044,Comercio_1044,G4741,78026,2025-07-15 09:47:47,CARD,APPROVED
1006388,1043,Comercio_1043,G4741,102872,2025-05-03 06:02:48,PSE,APPROVED
1006389,1045,Comercio_1045,G4761,74804,2025-03-04 17:56:29,BANCOLOMBIA,APPROVED
1006390,1003,Comercio_1003,G4711,26520,2025-02-28 08:10:06,CASH,APPROVED
1006391,1010,Comercio_1010,G4751,83062,2025-02-27 10:17:20,NEQUI,APPROVED
1006392,1024,Comercio_1024,R9311,100493,2025-06-21 02:29:09,PSE,DECLINED
1006393,1040,Comercio_1040,G4741,31241,2025-04-16 03:05:36,BANCOLOMBIA,APPROVED
1006394,1000,Comercio_1000,G4711,48386,2025-04-12 06:29:03,CASH,APPROVED
1006395,1005,Comercio_1005,I5610,71122,2025-08-01 12:45:38,BANCOLOMBIA,APPROVED
1006396,1009,Comercio_1009,I5610,64658,2025-08-09 11:14:46,NEQUI,APPROVED
1006397,1030,Comercio_1030,G4791,119521,2025-02-16 03:28:07,PSE,APPROVED
1006398,1038,Comercio_1038,H4922,33743,2025-04-26 19:34:28,BANCOLOMBIA,APPROVED
1006399,1027,Comercio_1027,S9602,43595,2025-06-01 08:32:47,BANCOLOMBIA,APPROVED
1006400,1005,Comercio_1005,I5610,39790,2025-05-11 06:55:23,CASH,APPROVED
1006401,1004,Comercio_1004,G4711,36527,2025-06-22 19:14:46,NEQUI,APPROVED
1006402,1016,Comercio_1016,G4773,45995,2025-03-14 08:24:47,PSE,REFUNDED
1006403,1014,Comercio_1014,G4751,95198,2025-03-17 10:47:01,NEQUI,APPROVED
1006404,1023,Comercio_1023,R9311,37241,2025-05-21 12:11:26,CASH,DECLINED
1006405,1005,Comercio_1005,I5610,131976,2025-02-21 04:11:24,BANCOLOMBIA,APPROVED
1006406,1038,Comercio_1038,H4922,27788,2025-03-23 17:49:19,BANCOLOMBIA,DECLINED
1006407,1002,Comercio_1002,G4711,32586,2025-06-15 09:32:47,CARD,APPROVED
1006408,1046,Comercio_1046,G4761,71019,2025-08-05 09:04:54,CARD,APPROVED
1006409,1024,Comercio_1024,R9311,67784,2025-07-21 05:33:45,CASH,APPROVED
1006410,1025,Comercio_1025,S9602,57984,2025-07-24 01:17:07,NEQUI,APPROVED
1006411,1039,Comercio_1039,H4922,28894,2025-06-04 11:58:22,CASH,APPROVED
1006412,1041,Comercio_1041,G4741,71872,2025-07-20 12:20:49,CASH,APPROVED
1006413,1033,Comercio_1033,G4791,226278,2025-02-28 04:41:42,NEQUI,APPROVED
1006414,1018,Comercio_1018,G4773,28193,2025-07-21 18:21:19,CASH,APPROVED
1006415,1045,Comercio_1045,G4761,34845,2025-04-21 04:42:50,BANCOLOMBIA,APPROVED
1006416,1038,Comercio_1038,H4922,30373,2025-04-21 20:08:06,BANCOLOMBIA,DECLINED
1006417,1003,Comercio_1003,G4711,56549,2025-08-11 01:44:56,CASH,APPROVED
1006418,1049,Comercio_1049,G4761,18681,2025-03-03 10:14:26,BANCOLOMBIA,APPROVED
1006419,1011,Comercio_1011,G4751,186973,2025-05-20 05:22:56,CASH,APPROVED
1006420,1040,Comercio_1040,G4741,83079,2025-03-08 00:29:17,PSE,APPROVED
1006421,1031,Comercio_1031,G4791,52210,2025-06-10 15:28:30,NEQUI,APPROVED
1006422,1028,Comercio_1028,S9602,205495,2025-04-01 17:15:36,,DECLINED
1006423,1000,Comercio_1000,G4711,23808,2025-02-21 09:04:21,CASH,APPROVED
1006424,1012,Comercio_1012,G4751,110982,2025-03-31 05:38:41,,APPROVED
1006425,1042,Comercio_1042,G4741,71640,2025-04-23 07:11:26,CASH,APPROVED
1006426,1033,Comercio_1033,G4791,91327,2025-06-04 02:33:59,NEQUI,APPROVED
1006427,1018,Comercio_1018,G4773,93816,2025-07-05 00:27:38,CASH,APPROVED
1006428,1012,Comercio_1012,G4751,248387,2025-02-28 22:37:44,CARD,APPROVED
1006429,1002,Comercio_1002,G4711,32646,2025-03-05 06:46:12,PSE,APPROVED
1006430,1038,Comercio_1038,H4922,95441,2025-06-18 13:52:29,BANCOLOMBIA,APPROVED
1006431,1032,Comercio_1032,G4791,150107,2025-02-18 15:41:41,CASH,DECLINED
1006432,1033,Comercio_1033,G4791,153727,2025-06-28 02:35:29,NEQUI,APPROVED
1006433,1044,Comercio_1044,G4741,33458,2025-05-20 03:57:52,CARD,APPROVED
1006434,1014,Comercio_1014,G4751,183477,2025-06-02 05:42:12,CARD,DECLINED
1006435,1039,Comercio_1039,H4922,18158,2025-06-03 12:38:08,NEQUI,APPROVED
1006436,1010,Comercio_1010,G4751,130090,2025-02-24 17:42:47,CARD,APPROVED
1006437,1043,Comercio_1043,G4741,194642,2025-04-14 06:18:13,NEQUI,APPROVED
1006438,1002,Comercio_1002,G4711,12991,2025-05-27 04:35:36,,APPROVED
1006439,1023,Comercio_1023,R9311,69989,2025-05-28 09:07:41,NEQUI,APPROVED
1006440,1015,Comercio_1015,G4773,138295,2025-05-26 08:31:16,CARD,APPROVED
1006441,1041,Comercio_1041,G4741,119750,2025-05-22 15:38:47,PSE,APPROVED
1006442,1000,Comercio_1000,G4711,30314,2025-08-05 05:35:20,CASH,APPROVED
1006443,1010,Comercio_1010,G4751,164880,2025-08-01 11:02:47,NEQUI,APPROVED
1006444,1005,Comercio_1005,I5610,94351,2025-05-16 10:59:23,CASH,APPROVED
1006445,1017,Comercio_1017,G4773,93148,2025-07-09 23:20:25,BANCOLOMBIA,APPROVED
1006446,1049,Comercio_1049,G4761,44088,2025-06-14 18:33:31,BANCOLOMBIA,APPROVED
1006447,1025,Comercio_1025,S9602,11500,2025-04-13 00:53:23,BANCOLOMBIA,APPROVED
1006448,1022,Comercio_1022,R9311,85295,2025-05-19 09:04:40,CARD,APPROVED
1006449,1042,Comercio_1042,G4741,122983,2025-03-16 01:42:52,CARD,APPROVED
1006450,1025,Comercio_1025,S9602,92455,2025-08-11 04:37:38,BANCOLOMBIA,APPROVED
1006451,1025,Comercio_1025,S9602,47682,2025-08-11 16:20:43,BANCOLOMBIA,APPROVED
1006452,1037,Comercio_1037,H4922,29056,2025-07-18 14:38:57,NEQUI,APPROVED
1006453,1012,Comercio_1012,G4751,208520,2025-04-17 12:13:32,BANCOLOMBIA,APPROVED
1006454,1033,Comercio_1033,G4791,145679,2025-07-16 03:53:00,NEQUI,APPROVED
1006455,1000,Comercio_1000,G4711,47758,2025-06-17 14:05:37,CASH,APPROVED
1006456,1047,Comercio_1047,G4761,35227,2025-07-23 12:22:09,PSE,APPROVED
1006457,1045,Comercio_1045,G4761,18929,2025-04-29 06:19:21,BANCOLOMBIA,APPROVED
1006458,1004,Comercio_1004,G4711,63876,2025-05-22 06:36:45,CARD,APPROVED
1006459,1005,Comercio_1005,I5610,72007,2025-07-01 18:04:28,CARD,APPROVED
1006460,1035,Comercio_1035,H4922,15955,2025-06-21 05:30:51,BANCOLOMBIA,APPROVED
1006461,1018,Comercio_1018,G4773,23910,2025-06-18 14:06:30,CASH,APPROVED
1006462,1046,Comercio_1046,G4761,53061,2025-06-06 13:10:51,PSE,APPROVED
1006463,1035,Comercio_1035,H4922,58219,2025-06-11 23:55:44,BANCOLOMBIA,APPROVED
1006464,1037,Comercio_1037,H4922,17754,2025-07-24 21:00:42,CARD,APPROVED
1006465,1022,Comercio_1022,R9311,73415,2025-04-23 12:49:37,CARD,APPROVED
1006466,1022,Comercio_1022,R9311,93333,2025-06-14 15:46:17,CARD,APPROVED
1006467,1017,Comercio_1017,G4773,81944,2025-03-24 16:31:13,CARD,DECLINED
1006468,1014,Comercio_1014,G4751,308312,2025-08-12 15:44:40,NEQUI,APPROVED
1006469,1038,Comercio_1038,H4922,10019,2025-03-18 16:12:07,BANCOLOMBIA,APPROVED
1006470,1012,Comercio_1012,G4751,100710,2025-03-13 18:47:46,CASH,APPROVED
1006471,1029,Comercio_1029,S9602,29549,2025-05-12 00:29:39,PSE,DECLINED
1006472,1025,Comercio_1025,S9602,80347,2025-07-10 09:44:55,BANCOLOMBIA,APPROVED
1006473,1036,Comercio_1036,H4922,9397,2025-07-10 16:43:43,,APPROVED
1006474,1000,Comercio_1000,G4711,61483,2025-05-09 08:30:34,CASH,APPROVED
1006475,1016,Comercio_1016,G4773,24333,2025-06-25 14:03:42,CARD,APPROVED
1006476,1011,Comercio_1011,G4751,542379,2025-04-07 07:25:16,PSE,APPROVED
1006477,1026,Comercio_1026,S9602,33648,2025-07-09 13:58:49,CASH,APPROVED
1006478,1032,Comercio_1032,G4791,271379,2025-03-15 15:41:16,CASH,APPROVED
1006479,1006,Comercio_1006,I5610,35615,2025-05-02 22:59:52,BANCOLOMBIA,APPROVED
1006480,1035,Comercio_1035,H4922,29063,2025-06-21 13:34:37,NEQUI,APPROVED
1006481,1004,Comercio_1004,G4711,14714,2025-03-16 18:06:22,BANCOLOMBIA,APPROVED
1006482,1032,Comercio_1032,G4791,223229,2025-05-19 13:51:36,CARD,DECLINED
1006483,1018,Comercio_1018,G4773,110155,2025-04-24 15:49:42,BANCOLOMBIA,APPROVED
1006484,1021,Comercio_1021,R9311,80599,2025-07-01 19:50:20,CARD,DECLINED
1006485,1007,Comercio_1007,I5610,21688,2025-06-12 21:48:46,BANCOLOMBIA,DECLINED
1006486,1032,Comercio_1032,G4791,122264,2025-06-21 13:03:21,PSE,APPROVED
1006487,1016,Comercio_1016,G4773,23599,2025-03-27 06:00:10,CARD,APPROVED
1006488,1034,Comercio_1034,G4791,61960,2025-06-12 19:09:33,PSE,APPROVED
1006489,1036,Comercio_1036,H4922,16709,2025-03-05 05:18:07,,APPROVED
1006490,1016,Comercio_1016,G4773,50818,2025-05-31 00:32:13,BANCOLOMBIA,APPROVED
1006491,1044,Comercio_1044,G4741,175325,2025-07-09 01:52:32,CARD,APPROVED
1006492,1028,Comercio_1028,S9602,22611,2025-06-04 06:22:07,CARD,APPROVED
1006493,1024,Comercio_1024,R9311,50934,2025-07-19 02:36:06,,APPROVED
1006494,1036,Comercio_1036,H4922,21411,2025-03-07 02:34:33,,APPROVED
1006495,1030,Comercio_1030,G4791,163333,2025-06-08 12:37:21,PSE,APPROVED
1006496,1049,Comercio_1049,G4761,17007,2025-06-16 13:46:20,BANCOLOMBIA,APPROVED
1006497,1015,Comercio_1015,G4773,80406,2025-03-26 14:14:49,CARD,APPROVED
1006498,1048,Comercio_1048,G4761,36420,2025-05-03 21:40:01,CARD,DECLINED
1006499,1021,Comercio_1021,R9311,97066,2025-07-31 07:35:40,CASH,APPROVED
1006500,1049,Comercio_1049,G4761,28458,2025-05-14 17:20:29,NEQUI,APPROVED
1006501,1029,Comercio_1029,S9602,52950,2025-05-02 00:13:32,CASH,APPROVED
1006502,1043,Comercio_1043,G4741,58371,2025-07-02 03:57:43,NEQUI,APPROVED
1006503,1029,Comercio_1029,S9602,39031,2025-08-03 06:33:54,PSE,APPROVED
1006504,1037,Comercio_1037,H4922,45355,2025-04-12 08:24:38,CARD,APPROVED
1006505,1001,Comercio_1001,G4711,24220,2025-08-13 04:59:17,CARD,APPROVED
1006506,1030,Comercio_1030,G4791,66120,2025-05-01 09:52:37,,APPROVED
1006507,1007,Comercio_1007,I5610,92744,2025-04-05 05:40:07,CARD,APPROVED
1006508,1016,Comercio_1016,G4773,34503,2025-06-10 15:21:41,BANCOLOMBIA,APPROVED
1006509,1004,Comercio_1004,G4711,29116,2025-05-22 07:05:47,,APPROVED
